bus_id,node_lat,node_lon,interconnect_id,zone_name,state_code,num_incident_lines,sum_line_capacity_MW,line_density_within_50km,dist_to_nearest_substation_km,dist_to_nearest_large_generator_km,dist_to_nearest_renewable_plant_km,total_capacity_within_100km_MW,renewable_capacity_within_100km_MW,renewable_share_within_100km,zero_carbon_share_within_100km,zone_peak_demand_MW,zone_mean_demand_MW,dc_load_to_zone_peak_ratio,dc_load_to_zone_mean_ratio,avg_retail_industrial_price_cents_per_kWh,avg_wholesale_price_region,price_volatility_metric,avg_grid_CO2_intensity_kg_per_MWh,marginal_CO2_intensity_kg_per_MWh,renewable_energy_share_in_zone,projected_clean_energy_growth_index,solar_irradiance_index,wind_resource_class,estimated_PV_capacity_factor,estimated_wind_capacity_factor,transmission_score,generation_score,renewable_score,emissions_score,infrastructure_score,datacenter_score
2011011,47.9575,-118.977,Western,Washington,,17,35493.29,,,0.0,0.0,10377.106000000002,10377.106000000002,1.0,1.0,,,,,,,,500.0,,,,,,,,1.0,0.2085332657835013,1.0,0.5,0.7272727272727273,70.07975622476094
2010717,47.3461,-120.09200000000001,Western,Washington,,12,29132.85,,,107.68873863991274,0.0,7803.618000000002,7803.618000000002,1.0,1.0,,,,,,,,500.0,,,,,,,,0.8202923889202663,0.1541996217887819,1.0,0.5,0.5,61.09130215878229
2010747,47.9951,-119.64,Western,Washington,,10,24423.0,,,49.52908552180057,0.0,12146.206000000006,12146.206000000006,1.0,1.0,,,,,,,,500.0,,,,,,,,0.687220480051716,0.24588399350830836,1.0,0.5,0.4090909090909091,58.234555507822705
2013523,44.6058,-121.277,Western,Oregon,,10,31065.09,,,166.94682639498208,0.0,879.2040000000002,879.2040000000002,1.0,1.0,,,,,,,,500.0,,,,,,,,0.874885818688129,0.008005567202923704,1.0,0.5,0.4090909090909091,58.168620447625344
2020387,40.7175,-122.42200000000001,Western,Northern California,,12,29814.07,,,438.5929537475637,0.0,2619.57,2390.100000000001,0.9124016537065246,0.9124016537065246,,,,,,,,500.0,,,,,,,,0.8395395508807182,0.04474963854287703,0.9124016537065246,0.5,0.5,57.63151461700598
2013666,45.6441,-121.941,Western,Oregon,,11,26732.32,,,142.42667453977037,0.0,7484.999000000002,6633.699000000001,0.8862658498685171,0.8862658498685171,,,,,,,,500.0,,,,,,,,0.7524679126850952,0.1474726693740228,0.8862658498685171,0.5,0.45454545454545453,56.30465002016001
2011074,47.9469,-119.865,Western,Washington,,10,21568.27,,,66.1420207851042,0.0,12146.206000000006,12146.206000000006,1.0,1.0,,,,,,,,500.0,,,,,,,,0.6065630556317627,0.24588399350830836,1.0,0.5,0.4090909090909091,56.218119897323874
2013470,45.9402,-119.29899999999999,Western,Oregon,,12,30110.81,,,48.129650328699285,0.0,10324.999999999996,6573.299999999997,0.636639225181598,0.7528619854721549,,,,,,,,500.0,,,,,,,,0.8479236306789397,0.20743316006939297,0.636639225181598,0.5,0.5,55.5795384719933
2026126,34.1786,-118.315,Western,Southwest California,,17,26572.09,,,78.77439430336956,43.999666885322455,25586.12000000001,6819.909999999997,0.2665472529637161,0.2665472529637161,,,,,,,,500.0,,,,,,,,0.7479407808320621,0.529638766250845,0.2665472529637161,0.5,0.7272727272727273,55.53133081418369
2030399,36.0875,-115.051,Western,Nevada,,18,31972.07,,,339.69579924863325,22.69634243595299,10959.743000000002,3680.783,0.3358457401783965,0.3358457401783965,,,,,,,,500.0,,,,,,,,0.9005115944358912,0.22083438835961253,0.3358457401783965,0.5,0.7727272727272727,55.23730152256656
2026125,34.1786,-118.315,Western,Southwest California,,11,31079.82,,,78.77439430336956,43.999666885322455,25586.12000000001,6819.909999999997,0.2665472529637161,0.2665472529637161,,,,,,,,500.0,,,,,,,,0.8753019995044254,0.529638766250845,0.2665472529637161,0.5,0.45454545454545453,54.62445219008367
2013496,45.7164,-120.694,Western,Oregon,,10,23981.24,,,68.77145845535865,0.0,10749.999999999998,9270.2,0.8623441860465116,0.8623441860465116,,,,,,,,500.0,,,,,,,,0.6747390111170852,0.21640611766537005,0.8623441860465116,0.5,0.4090909090909091,54.5798449885284
2011000,45.8114,-120.833,Western,Washington,,7,20650.42,,,80.5288656229712,7.857096088500965,10710.2,9230.4,0.8618326455154901,0.8618326455154901,,,,,,,,500.0,,,,,,,,0.5806301593495033,0.2155658265775586,0.8618326455154901,0.5,0.2727272727272727,50.15463251650765
